FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation
CLM66	HG01552	HG01550	HG01551	1.0	CLM	AMR
GB93	HG02897	HG02895	HG02896	2.0	GWD	AFR
CLM23	HG01279	HG01277	HG01278	2.0	CLM	AMR
1354	NA12386	NA12399	NA12400	2.0	CEU	EUR
m015	NA19721	NA19720	NA19719	2.0	MXL	AMR
Y071	NA19140	0	0	2.0	YRI	AFR
PK42	HG03489	HG03487	HG03488	1.0	PJL	SAS
PEL011	HG01928	HG01926	HG01927	1.0	PEL	AMR
SH038	HG00532	HG00530	HG00531	1.0	CHS	EAS
NG29	HG03110	HG03109	HG03108	2.0	ESN	AFR
SH056	HG00591	HG00589	HG00590	1.0	CHS	EAS
SL02	HG03056	HG03054	HG03055	1.0	MSL	AFR
BD27	HG03831	HG03830	HG03829	2.0	BEB	SAS
NG79	HG03314	HG03313	HG03312	1.0	ESN	AFR
SH039	HG00535	HG00533	HG00534	1.0	CHS	EAS
2367	NA19702	NA19700	NA19701	1.0	ASW	AFR
PEL53	HG02303	HG02302	HG02301	2.0	PEL	AMR
IBS016	HG01627	HG01625	HG01626	1.0	IBS	EUR
SH088	HG00700	HG00698	HG00699	2.0	CHS	EAS
GB43	HG02677	HG02675	HG02676	2.0	GWD	AFR
Y079	NA19115	NA19113	NA19114	2.0	YRI	AFR
Y027	NA18911	NA18910	NA18909	1.0	YRI	AFR
GB25	HG02590	HG02588	HG02589	1.0	GWD	AFR
1377	NA11891	0	0	1.0	CEU	EUR
GB66	HG02818	HG02816	HG02817	2.0	GWD	AFR
PEL49	HG02287	HG02285	HG02286	2.0	PEL	AMR
GB15	HG02463	HG02461	HG02462	1.0	GWD	AFR
Y028	NA18914	NA18913	NA18912	1.0	YRI	AFR
BD17	HG03801	HG03800	HG03799	2.0	BEB	SAS
VN076	HG02120	HG02122	HG02121	1.0	KHV	EAS
NG75	HG03302	HG03301	HG03300	1.0	ESN	AFR
m016	NA19724	NA19723	NA19722	1.0	MXL	AMR
PEL33	HG02004	HG02002	HG02003	2.0	PEL	AMR
BB02	HG01888	HG01882	HG01883	1.0	ACB	AFR
Y024	NA18863	NA18862	NA18861	1.0	YRI	AFR
GB88	HG02883	HG02881	HG02882	1.0	GWD	AFR
Y073	NA19150	0	0	1.0	YRI	AFR
1347	NA11882	0	0	2.0	CEU	EUR
PEL001	HG01567	HG01565	HG01566	2.0	PEL	AMR
IBS029	HG01681	HG01680	HG01679	2.0	IBS	EUR
CLM22	HG01276	HG01274	HG01275	2.0	CLM	AMR
GB33	HG02630	HG02628	HG02629	2.0	GWD	AFR
IT002	HG03725	0	0	1.0	ITU	SAS
NG77	HG03308	HG03307	HG03306	1.0	ESN	AFR
m004	NA19677	NA19676	NA19675	2.0	MXL	AMR
CLM42	HG01391	HG01389	HG01390	2.0	CLM	AMR
PEL010	HG01925	HG01923	HG01924	2.0	PEL	AMR
Y100	NA19174	NA19117	NA19118	1.0	YRI	AFR
Y047	NA19173	NA19171	NA19172	1.0	YRI	AFR
BD33	HG03915	HG03914	HG03913	2.0	BEB	SAS
Y014	NA18518	NA18519	NA18520	2.0	YRI	AFR
1334	NA10846	NA12144	NA12145	1.0	CEU	EUR
Y042	NA19101	0	0	1.0	YRI	AFR
13292	NA07014	NA07051	NA07031	2.0	CEU	EUR
CLM23	HG01278	0	0	2.0	CLM	AMR
IBS027	HG01674	HG01675	HG01673	1.0	IBS	EUR
1451	NA12766	NA12775	NA12776	1.0	CEU	EUR
BD7	HG03596	HG03594	HG03595	1.0	BEB	SAS
SH036	HG00526	HG00524	HG00525	1.0	CHS	EAS
PK51	HG03639	0	0	1.0	PJL	SAS
PR14	HG01062	HG01060	HG01061	2.0	PUR	AMR
Y012	NA18859	0	0	1.0	YRI	AFR
1344	NA12057	0	0	2.0	CEU	EUR
IBS039	HG01711	HG01709	HG01710	2.0	IBS	EUR
GB64	HG02812	HG02810	HG02811	1.0	GWD	AFR
BD58	HG04174	0	0	2.0	BEB	SAS
VN049	HG02024	HG02026	HG02025	2.0	KHV	EAS
BD58	HG04175	HG04173	HG04174	2.0	BEB	SAS
IBS035	HG01698	HG01699	HG01697	1.0	IBS	EUR
Y111	NA19191	NA19189	NA19190	1.0	YRI	AFR
Y050	NA19211	NA19210	NA19209	1.0	YRI	AFR
m023	NA19748	NA19747	NA19746	2.0	MXL	AMR
PK49	HG03635	HG03633	HG03634	2.0	PJL	SAS
m017	NA19727	NA19726	NA19725	1.0	MXL	AMR
PR22	HG01243	HG01241	HG01242	1.0	PUR	AMR
PR34	HG01249	HG01110	HG01111	2.0	PUR	AMR
PK51	HG03641	HG03639	HG03640	1.0	PJL	SAS
PEL006	HG01919	HG01917	HG01918	2.0	PEL	AMR
BB24	HG02321	HG02281	HG02282	2.0	ACB	AFR
VN047	HG02018	HG02020	HG02019	2.0	KHV	EAS
GB91	HG02892	HG02890	HG02891	1.0	GWD	AFR
VN91	HG02526	HG02524	HG02525	2.0	KHV	EAS
VN081	HG02135	HG02137	HG02136	1.0	KHV	EAS
PEL013	HG01934	HG01932	HG01933	1.0	PEL	AMR
PR25	HG01106	HG01104	HG01105	1.0	PUR	AMR
IBS010	HG01529	HG01527	HG01528	1.0	IBS	EUR
BB22	HG02258	HG02314	HG02315	1.0	ACB	AFR
NG35	HG03128	HG03127	HG03126	1.0	ESN	AFR
GB114	HG03242	HG03240	HG03241	1.0	GWD	AFR
NG33	HG03122	HG03120	HG03121	1.0	ESN	AFR
1344	NA12056	0	0	1.0	CEU	EUR
PR09	HG00741	HG00739	HG00740	2.0	PUR	AMR
Y044	NA19177	NA19175	NA19176	1.0	YRI	AFR
1341	NA07055	0	0	2.0	CEU	EUR
1334	NA12239	0	0	2.0	CEU	EUR
GB110	HG03041	HG03039	HG03040	2.0	GWD	AFR
PK23	HG02726	HG02724	HG02725	2.0	PJL	SAS
1362	NA10860	NA11992	NA11993	1.0	CEU	EUR
BD19	HG03806	0	0	1.0	BEB	SAS
IBS031	HG01687	HG01686	HG01685	2.0	IBS	EUR
SH069	HG00630	HG00628	HG00629	1.0	CHS	EAS
Y048	NA19205	NA19203	NA19204	1.0	YRI	AFR
PEL018	HG01949	HG01947	HG01948	2.0	PEL	AMR
1355	NA12485	NA12413	NA12414	1.0	CEU	EUR
BD11	HG03605	HG03606	HG03607	2.0	BEB	SAS
m036	NA19784	NA19783	NA19782	1.0	MXL	AMR
SH016	HG00450	HG00448	HG00449	2.0	CHS	EAS
GB62	HG02806	HG02804	HG02805	2.0	GWD	AFR
2494	NA20358	NA20356	NA20357	1.0	ASW	AFR
1375	NA10863	NA12264	NA12234	2.0	CEU	EUR
CLM21	HG01273	HG01271	HG01272	1.0	CLM	AMR
PK14	HG02659	HG02657	HG02658	2.0	PJL	SAS
PR19	HG01103	HG01101	HG01102	2.0	PUR	AMR
SH076	HG00664	HG00662	HG00663	1.0	CHS	EAS
PK38	HG03230	HG03228	HG03229	2.0	PJL	SAS
BB06	HG01895	HG01912	HG01894	1.0	ACB	AFR
Y001	NA18484	NA18486	NA18488	2.0	YRI	AFR
m035	NA19781	NA19780	NA19779	2.0	MXL	AMR
VN067	HG02077	HG02079	HG02078	1.0	KHV	EAS
IBS028	HG01677	HG01678	HG01676	2.0	IBS	EUR
Y077	NA19128	0	0	1.0	YRI	AFR
PR36	HG01175	HG01173	HG01174	2.0	PUR	AMR
SH007	HG00423	HG00421	HG00422	2.0	CHS	EAS
PK52	HG03650	0	0	2.0	PJL	SAS
PR02	HG00555	HG00553	HG00554	2.0	PUR	AMR
m007	NA19659	NA19658	NA19657	2.0	MXL	AMR
BB07	HG01897	HG02013	HG01896	1.0	ACB	AFR
BD18	HG03804	HG03803	HG03802	2.0	BEB	SAS
SH014	HG00444	HG00442	HG00443	1.0	CHS	EAS
Y039	NA19186	NA19184	NA19185	1.0	YRI	AFR
1423	NA10843	NA11919	NA11920	2.0	CEU	EUR
ST232	HG04228	HG04229	HG04227	1.0	STU	SAS
PK61	HG03707	HG03705	HG03706	1.0	PJL	SAS
1418	NA10836	NA12274	NA12275	2.0	CEU	EUR
PEL019	HG01952	HG01950	HG01951	1.0	PEL	AMR
IBS005	HG01514	HG01512	HG01513	2.0	IBS	EUR
SH009	HG00429	HG00427	HG00428	1.0	CHS	EAS
PEL26	HG01978	HG01977	HG01976	2.0	PEL	AMR
CLM45	HG01439	HG01437	HG01438	2.0	CLM	AMR
IBS011	HG01532	HG01530	HG01531	1.0	IBS	EUR
PR17	HG01071	HG01069	HG01070	2.0	PUR	AMR
PK59	HG03701	HG03699	HG03700	1.0	PJL	SAS
GB108	HG03033	0	0	1.0	GWD	AFR
1330	NA12336	NA12342	NA12343	2.0	CEU	EUR
SH048	HG00567	HG00565	HG00566	1.0	CHS	EAS
NG97	HG03368	HG03367	HG03366	1.0	ESN	AFR
PR46	HG01199	HG01197	HG01198	1.0	PUR	AMR
BD31	HG03909	HG03908	HG03907	1.0	BEB	SAS
GB112	HG03047	HG03045	HG03046	2.0	GWD	AFR
Y060	NA19120	NA19119	NA19116	1.0	YRI	AFR
IBS052	HG01780	HG01781	HG01779	1.0	IBS	EUR
1463	NA12877	NA12889	NA12890	1.0	CEU	EUR
IBS061	HG02237	HG02236	HG02235	2.0	IBS	EUR
m037	NA19790	NA19789	NA19788	2.0	MXL	AMR
Y023	NA18857	NA18856	NA18855	1.0	YRI	AFR
SH052	HG00578	0	0	2.0	CHS	EAS
Y033	NA18925	NA18923	NA18924	1.0	YRI	AFR
SH026	HG00480	HG00478	HG00479	1.0	CHS	EAS
IBS025	HG01667	HG01669	HG01668	1.0	IBS	EUR
PEL023	HG01969	HG01967	HG01968	2.0	PEL	AMR
Y045	NA19202	NA19200	NA19201	2.0	YRI	AFR
SH085	HG00691	HG00689	HG00690	1.0	CHS	EAS
SH006	HG00418	0	0	1.0	CHS	EAS
1456	NA12817	NA12827	NA12828	1.0	CEU	EUR
PEL31	HG01998	HG02008	HG01997	1.0	PEL	AMR
BD19	HG03807	HG03806	HG03805	2.0	BEB	SAS
GB113	HG03050	HG03048	HG03049	1.0	GWD	AFR
SL59	HG03480	HG03478	HG03479	2.0	MSL	AFR
ST203	HG04199	HG04100	HG04099	1.0	STU	SAS
m028	NA19763	NA19762	NA19761	2.0	MXL	AMR
1341	NA06991	NA06993	NA06985	2.0	CEU	EUR
2425	NA19902	NA19900	NA19901	2.0	ASW	AFR
BD64	HG04193	HG04191	HG04192	1.0	BEB	SAS
NG73	HG03296	HG03295	HG03294	1.0	ESN	AFR
GB52	HG02723	HG02721	HG02722	2.0	GWD	AFR
NG47	HG03164	HG03163	HG03162	2.0	ESN	AFR
PR24	HG01172	HG01170	HG01171	1.0	PUR	AMR
1341	NA07034	0	0	1.0	CEU	EUR
BB05	HG01891	HG01890	HG01889	2.0	ACB	AFR
1424	NA10845	NA11930	NA11931	1.0	CEU	EUR
NG26	HG03101	HG03100	HG03099	1.0	ESN	AFR
BD62	HG04187	HG04185	HG04186	1.0	BEB	SAS
CLM26	HG01343	HG01341	HG01342	2.0	CLM	AMR
CLM28	HG01347	0	0	1.0	CLM	AMR
1451	NA12767	NA12777	NA12778	2.0	CEU	EUR
1340	NA07019	NA07022	NA07056	2.0	CEU	EUR
BD25	HG03825	HG03824	HG03823	2.0	BEB	SAS
m011	NA19685	NA19661	NA19660	1.0	MXL	AMR
PR31	HG01099	HG01097	HG01098	1.0	PUR	AMR
PEL48	HG02279	HG02277	HG02278	1.0	PEL	AMR
1345	NA07345	0	0	2.0	CEU	EUR
BB27	HG02316	HG02317	HG02318	1.0	ACB	AFR
GB78	HG02853	HG02851	HG02852	1.0	GWD	AFR
VN080	HG02132	HG02134	HG02133	1.0	KHV	EAS
VN087	HG02514	HG02512	HG02513	1.0	KHV	EAS
SH024	HG00474	HG00472	HG00473	1.0	CHS	EAS
2418	NA19828	NA19818	NA19819	1.0	ASW	AFR
1377	NA10864	NA11893	NA11894	2.0	CEU	EUR
NG99	HG03373	0	0	1.0	ESN	AFR
2446	NA20128	NA20126	NA20127	2.0	ASW	AFR
GB63	HG02809	HG02807	HG02808	2.0	GWD	AFR
SH019	HG00459	HG00457	HG00458	1.0	CHS	EAS
BB03	HG01884	HG01885	HG01956	2.0	ACB	AFR
Y030	NA18930	NA18917	NA18916	2.0	YRI	AFR
PEL39	HG02148	HG02146	HG02147	2.0	PEL	AMR
NG06	HG02924	HG02923	HG02922	1.0	ESN	AFR
IBS009	HG01526	HG01524	HG01525	1.0	IBS	EUR
PR18	HG01074	HG01072	HG01073	1.0	PUR	AMR
1375	NA12264	0	0	1.0	CEU	EUR
PK34	HG02794	HG02792	HG02793	1.0	PJL	SAS
ST116	HG04036	HG03943	HG03944	2.0	STU	SAS
PEL51	HG02293	HG02291	HG02292	2.0	PEL	AMR
IBS038	HG01706	HG01708	HG01707	2.0	IBS	EUR
GB29	HG02615	HG02613	HG02614	2.0	GWD	AFR
1350	NA10856	NA11829	NA11830	1.0	CEU	EUR
PEL42	HG02261	HG02259	HG02260	1.0	PEL	AMR
CLM32	HG01361	HG01359	HG01360	2.0	CLM	AMR
PK13	HG02656	HG02654	HG02655	1.0	PJL	SAS
2424	NA19836	NA19834	NA19835	2.0	ASW	AFR
ST190	HG04122	HG04127	HG04075	1.0	STU	SAS
PK46	HG03626	HG03624	HG03625	2.0	PJL	SAS
m026	NA19757	NA19756	NA19755	1.0	MXL	AMR
SL71	HG03574	0	0	1.0	MSL	AFR
Y057	NA19224	NA19226	NA19225	1.0	YRI	AFR
Y061	NA19123	NA19121	NA19122	1.0	YRI	AFR
PEL52	HG02300	HG02299	HG02298	1.0	PEL	AMR
GB20	HG02569	HG02567	HG02568	1.0	GWD	AFR
GB45	HG02704	HG02702	HG02703	2.0	GWD	AFR
PK10	HG02605	HG02603	HG02604	2.0	PJL	SAS
GB54	HG02761	HG02759	HG02760	2.0	GWD	AFR
Y092	NA19258	NA19256	NA19257	1.0	YRI	AFR
NG31	HG03116	HG03115	HG03114	2.0	ESN	AFR
IBS050	HG01774	HG01775	HG01773	1.0	IBS	EUR
1408	NA10830	NA12154	NA12236	1.0	CEU	EUR
CLM16	HG01258	HG01256	HG01257	1.0	CLM	AMR
SH009	HG00427	0	0	1.0	CHS	EAS
VN91	HG02525	0	0	2.0	KHV	EAS
Y051	NA19208	NA19207	NA19206	1.0	YRI	AFR
Y071	NA19142	NA19141	NA19140	1.0	YRI	AFR
IBS020	HG01614	HG01615	HG01613	2.0	IBS	EUR
BD50	HG04150	0	0	2.0	BEB	SAS
PEL005	HG01579	HG01577	HG01578	1.0	PEL	AMR
BD50	HG04151	HG04149	HG04150	2.0	BEB	SAS
SH021	HG00465	HG00463	HG00464	1.0	CHS	EAS
SH079	HG00673	HG00671	HG00672	1.0	CHS	EAS
ST012	HG03682	0	0	1.0	STU	SAS
GB90	HG02889	HG02887	HG02888	2.0	GWD	AFR
1334	NA12145	0	0	2.0	CEU	EUR
SH015	HG00447	HG00445	HG00446	2.0	CHS	EAS
IBS017	HG01622	HG01624	HG01623	2.0	IBS	EUR
Y005	NA18503	NA18504	NA18505	1.0	YRI	AFR
PK44	HG03618	0	0	1.0	PJL	SAS
GB55	HG02762	0	0	1.0	GWD	AFR
ST006	HG04215	HG03679	HG03642	1.0	STU	SAS
PK16	HG02683	HG02681	HG02682	2.0	PJL	SAS
m032	NA19787	NA19786	NA19785	1.0	MXL	AMR
VN046	HG02015	HG02017	HG02016	1.0	KHV	EAS
BB04	HG01887	HG02014	HG01886	1.0	ACB	AFR
NG109	HG03522	HG03521	HG03520	2.0	ESN	AFR
Y040	NA19094	NA19092	NA19093	2.0	YRI	AFR
m002	NA19671	NA19670	NA19669	2.0	MXL	AMR
SH040	HG00538	HG00536	HG00537	1.0	CHS	EAS
SL51	HG03454	0	0	1.0	MSL	AFR
IBS060	HG02234	HG02233	HG02232	1.0	IBS	EUR
SH053	HG00582	HG00580	HG00581	2.0	CHS	EAS
IBS036	HG01701	HG01700	HG01702	1.0	IBS	EUR
PK32	HG02788	HG02786	HG02787	2.0	PJL	SAS
CLM51	HG01457	HG01455	HG01456	1.0	CLM	AMR
SH012	HG00438	HG00436	HG00437	2.0	CHS	EAS
1346	NA10852	NA12045	NA12046	2.0	CEU	EUR
PK60	HG03704	HG03702	HG03703	2.0	PJL	SAS
Y056	NA19161	NA19160	NA19159	1.0	YRI	AFR
13291	NA07045	0	0	2.0	CEU	EUR
SH073	HG00655	HG00653	HG00654	2.0	CHS	EAS
PEL46	HG02273	HG02271	HG02272	2.0	PEL	AMR
IBS008	HG01523	HG01521	HG01522	1.0	IBS	EUR
1340	NA07022	0	0	1.0	CEU	EUR
SL72	HG03579	HG03577	HG03578	1.0	MSL	AFR
BD52	HG04157	HG04155	HG04156	1.0	BEB	SAS
PK63	HG03763	HG03761	HG03762	1.0	PJL	SAS
PEL003	HG01573	HG01571	HG01572	2.0	PEL	AMR
BD22	HG03816	HG03815	HG03814	2.0	BEB	SAS
BD14	HG03617	HG03615	HG03616	2.0	BEB	SAS
PK58	HG03669	HG03667	HG03668	2.0	PJL	SAS
Y105	NA19100	NA19098	NA19099	2.0	YRI	AFR
m006	NA19656	NA19655	NA19654	2.0	MXL	AMR
SH028	HG00502	HG00500	HG00501	1.0	CHS	EAS
Y074	NA19145	NA19144	NA19143	1.0	YRI	AFR
PK26	HG02735	HG02733	HG02734	1.0	PJL	SAS
1349	NA11839	0	0	1.0	CEU	EUR
PR42	HG01178	HG01176	HG01177	1.0	PUR	AMR
PK63	HG03761	0	0	1.0	PJL	SAS
IBS049	HG01772	HG01771	HG01770	2.0	IBS	EUR
Y020	NA18906	NA18877	NA18876	2.0	YRI	AFR
NG74	HG03299	HG03298	HG03297	1.0	ESN	AFR
NG14	HG02948	HG02947	HG02946	1.0	ESN	AFR
13281	NA12344	NA12347	NA12348	1.0	CEU	EUR
IBS056	HG02222	HG02221	HG02220	2.0	IBS	EUR
BD50	HG04149	0	0	1.0	BEB	SAS
Y116	NA19237	NA19236	NA19235	2.0	YRI	AFR
1346	NA10857	NA12043	NA12044	1.0	CEU	EUR
1444	NA12740	NA12750	NA12751	2.0	CEU	EUR
SH057	HG00594	HG00592	HG00593	1.0	CHS	EAS
GB60	HG02800	HG02798	HG02799	1.0	GWD	AFR
PK12	HG02653	HG02651	HG02652	2.0	PJL	SAS
CLM14	HG01252	HG01250	HG01251	1.0	CLM	AMR
PEL53	HG02302	0	0	1.0	PEL	AMR
IBS023	HG01604	HG01606	HG01605	2.0	IBS	EUR
1350	NA10855	NA11831	NA11832	2.0	CEU	EUR
NG76	HG03305	HG03304	HG03303	2.0	ESN	AFR
Y019	NA18875	NA18874	NA18873	2.0	YRI	AFR
PK09	HG02602	HG02600	HG02601	1.0	PJL	SAS
SH083	HG00685	HG00683	HG00684	1.0	CHS	EAS
GB55	HG02764	HG02762	HG02763	1.0	GWD	AFR
SH052	HG00577	0	0	1.0	CHS	EAS
IT220	HG04217	HG04198	HG04200	2.0	ITU	SAS
PK40	HG03236	HG03234	HG03235	2.0	PJL	SAS
SH046	HG00561	HG00559	HG00560	2.0	CHS	EAS
IBS007	HG01520	HG01518	HG01519	2.0	IBS	EUR
NG30	HG03113	HG03112	HG03111	2.0	ESN	AFR
SH063	HG00612	HG00610	HG00611	2.0	CHS	EAS
Y017	NA18872	NA18871	NA18870	1.0	YRI	AFR
GB57	HG02770	HG02768	HG02769	2.0	GWD	AFR
GB58	HG02773	HG02771	HG02772	1.0	GWD	AFR
GB16	HG02466	HG02464	HG02465	1.0	GWD	AFR
VN91	HG02524	0	0	1.0	KHV	EAS
Y058	NA19221	NA19223	NA19222	2.0	YRI	AFR
NG107	HG03516	HG03515	HG03514	2.0	ESN	AFR
1362	NA10861	NA11994	NA11995	2.0	CEU	EUR
1330	NA12343	0	0	2.0	CEU	EUR
NG92	HG03350	HG03352	HG03351	1.0	ESN	AFR
PK24	HG02729	HG02727	HG02728	1.0	PJL	SAS
CLM29	HG01352	HG01350	HG01351	2.0	CLM	AMR
CLM43	HG01433	HG01431	HG01432	1.0	CLM	AMR
SH066	HG00621	HG00619	HG00620	1.0	CHS	EAS
PR33	HG01109	HG01107	HG01108	1.0	PUR	AMR
GB28	HG02612	HG02610	HG02611	1.0	GWD	AFR
VN090	HG02523	HG02521	HG02522	2.0	KHV	EAS
NG49	HG03170	HG03169	HG03168	1.0	ESN	AFR
1330	NA12335	NA12340	NA12341	1.0	CEU	EUR
13292	NA07031	0	0	2.0	CEU	EUR
1362	NA11993	0	0	2.0	CEU	EUR
GB35	HG02636	HG02634	HG02635	1.0	GWD	AFR
PEL024	HG01972	HG01970	HG01971	2.0	PEL	AMR
IBS021	HG01611	HG01610	HG01612	1.0	IBS	EUR
1423	NA10842	NA11917	NA11918	1.0	CEU	EUR
SH054	HG00585	HG00583	HG00584	2.0	CHS	EAS
GB117	HG03251	HG03249	HG03250	2.0	GWD	AFR
PR04	HG00642	HG00640	HG00641	1.0	PUR	AMR
Y043	NA19139	NA19138	NA19137	1.0	YRI	AFR
Y061	NA19122	0	0	2.0	YRI	AFR
IBS006	HG01517	HG01515	HG01516	2.0	IBS	EUR
SH028	HG00501	0	0	2.0	CHS	EAS
1353	NA12376	NA12546	NA12489	2.0	CEU	EUR
Y077	NA19127	0	0	2.0	YRI	AFR
BD44	HG04133	HG04131	HG04132	2.0	BEB	SAS
NG25	HG02980	HG02981	HG02979	1.0	ESN	AFR
GB32	HG02625	HG02623	HG02624	1.0	GWD	AFR
Y024	NA18862	0	NA19105	1.0	YRI	AFR
PR01	HG00552	HG01075	HG00551	1.0	PUR	AMR
CLM34	HG01367	HG01365	HG01366	2.0	CLM	AMR
GB24	HG02587	HG02585	HG02586	2.0	GWD	AFR
NG98	HG03371	HG03370	HG03369	1.0	ESN	AFR
BD45	HG04136	HG04134	HG04135	2.0	BEB	SAS
BB23	HG02280	HG02307	HG02308	2.0	ACB	AFR
IT002	HG03719	HG03725	HG03722	2.0	ITU	SAS
PK18	HG02689	HG02687	HG02688	1.0	PJL	SAS
Y007	NA18869	NA18868	NA18867	1.0	YRI	AFR
PR29	HG01096	HG01094	HG01095	1.0	PUR	AMR
2431	NA19918	NA19916	NA19917	1.0	ASW	AFR
GB81	HG02862	HG02860	HG02861	2.0	GWD	AFR
PEL35	HG02091	HG02090	HG02089	2.0	PEL	AMR
PR07	HG00738	HG00736	HG00737	1.0	PUR	AMR
BB10	HG01959	HG01986	HG01958	2.0	ACB	AFR
PEL28	HG01984	HG01982	HG01983	1.0	PEL	AMR
CLM64	HG01496	HG01494	HG01495	2.0	CLM	AMR
SH089	HG00703	HG00701	HG00702	1.0	CHS	EAS
Y002	NA18485	NA18487	NA18489	1.0	YRI	AFR
GB74	HG02841	HG02839	HG02840	2.0	GWD	AFR
GB105	HG03026	HG03024	HG03025	2.0	GWD	AFR
GB27	HG02596	HG02594	HG02595	1.0	GWD	AFR
SH071	HG00635	0	0	2.0	CHS	EAS
VN065	HG02071	HG02073	HG02072	1.0	KHV	EAS
ST111	HG04115	HG03896	HG03894	1.0	STU	SAS
2433	NA20129	NA19920	NA19921	2.0	ASW	AFR
NG13	HG02945	HG02944	HG02943	2.0	ESN	AFR
GB67	HG02821	HG02819	HG02820	1.0	GWD	AFR
m005	NA19653	NA19652	NA19651	2.0	MXL	AMR
1456	NA12818	NA12829	NA12830	2.0	CEU	EUR
PR05	HG00733	HG00731	HG00732	2.0	PUR	AMR
ST116	HG03992	HG03943	HG03944	1.0	STU	SAS
PK44	HG03620	HG03618	HG03619	2.0	PJL	SAS
1345	NA07346	0	0	2.0	CEU	EUR
PR28	HG01084	HG01082	HG01083	2.0	PUR	AMR
Y036	NA18935	NA18934	NA18933	1.0	YRI	AFR
m019	NA19733	NA19732	NA19731	2.0	MXL	AMR
CLM40	HG01385	HG01383	HG01384	2.0	CLM	AMR
Y120	NA19249	NA19248	NA19247	1.0	YRI	AFR
NG77	HG03306	0	0	2.0	ESN	AFR
GB120	HG03260	HG03258	HG03259	1.0	GWD	AFR
PK62	HG03710	HG03708	HG03709	1.0	PJL	SAS
NG20	HG02966	HG02965	HG02964	1.0	ESN	AFR
IBS057	HG02225	HG02224	HG02223	2.0	IBS	EUR
Y110	NA19215	NA19213	NA19214	2.0	YRI	AFR
Y075	NA19148	NA19146	NA19147	2.0	YRI	AFR
SH074	HG00658	HG00656	HG00657	1.0	CHS	EAS
Y042	NA19103	NA19101	NA19102	1.0	YRI	AFR
13291	NA06997	NA06986	NA07045	2.0	CEU	EUR
PEL009	HG01922	HG01920	HG01921	2.0	PEL	AMR
BD42	HG03942	HG03941	HG03940	1.0	BEB	SAS
SL73	HG03584	HG03582	HG03583	2.0	MSL	AFR
PK31	HG02785	HG02783	HG02784	2.0	PJL	SAS
PK59	HG03700	0	0	2.0	PJL	SAS
Y006	NA19109	NA19107	NA19108	2.0	YRI	AFR
NG99	HG03374	HG03373	HG03372	2.0	ESN	AFR
m018	NA19730	NA19729	NA19728	2.0	MXL	AMR
SH089	HG00702	HG00656	HG00657	2.0	CHS	EAS
PEL007	HG01898	HG01892	HG01893	2.0	PEL	AMR
1377	NA10865	NA11891	NA11892	1.0	CEU	EUR
m034	NA19778	NA19777	NA19776	1.0	MXL	AMR
GB73	HG02838	HG02836	HG02837	1.0	GWD	AFR
Y004	NA18500	NA18501	NA18502	1.0	YRI	AFR
CLM03	HG01114	HG01112	HG01113	2.0	CLM	AMR
PR40	HG01192	HG01190	HG01191	1.0	PUR	AMR
NG65	HG03272	HG03271	HG03270	2.0	ESN	AFR
Y012	NA18860	NA18859	NA18858	1.0	YRI	AFR
2368	NA19705	NA19703	NA19704	1.0	ASW	AFR
m014	NA19718	NA19717	NA19716	2.0	MXL	AMR
1454	NA12801	NA12812	NA12813	1.0	CEU	EUR
BD61	HG04184	HG04182	HG04183	2.0	BEB	SAS
SH001	HG00405	HG00403	HG00404	2.0	CHS	EAS
PR49	HG01206	HG01204	HG01205	1.0	PUR	AMR
CLM04	HG01126	HG01124	HG01125	1.0	CLM	AMR
PEL28	HG01983	0	0	2.0	PEL	AMR
GB22	HG02575	HG02573	HG02574	1.0	GWD	AFR
BB46	HG02451	HG02449	HG02450	2.0	ACB	AFR
1463	NA12891	0	0	1.0	CEU	EUR
IBS041	HG01748	HG01747	HG01746	1.0	IBS	EUR
ST016	HG03688	HG03885	HG03886	1.0	STU	SAS
BB13	HG02011	HG02009	HG02010	1.0	ACB	AFR
NG38	HG03137	HG03136	HG03135	1.0	ESN	AFR
1418	NA12274	0	0	1.0	CEU	EUR
m011	NA19686	NA19685	NA19684	2.0	MXL	AMR
BD53	HG04160	HG04158	HG04159	1.0	BEB	SAS
PK52	HG03651	HG03649	HG03650	1.0	PJL	SAS
IBS013	HG01538	HG01536	HG01537	2.0	IBS	EUR
NG46	HG03161	HG03160	HG03159	1.0	ESN	AFR
GB65	HG02815	HG02813	HG02814	1.0	GWD	AFR
NG78	HG03310	HG03311	HG03309	2.0	ESN	AFR
GB40	HG02668	HG02666	HG02667	1.0	GWD	AFR
SH025	HG00477	HG00475	HG00476	1.0	CHS	EAS
NG32	HG03119	HG03118	HG03117	2.0	ESN	AFR
m031	NA19772	NA19771	NA19770	1.0	MXL	AMR
BD11	HG03606	0	0	1.0	BEB	SAS
PR06	HG00735	HG01047	HG00734	2.0	PUR	AMR
SH064	HG00615	HG00613	HG00614	2.0	CHS	EAS
	HGDP00001			1.0	Brahui	Central South Asia (HGDP)
	HGDP00003			1.0	Brahui	Central South Asia (HGDP)
	HGDP00005			1.0	Brahui	Central South Asia (HGDP)
	HGDP00007			1.0	Brahui	Central South Asia (HGDP)
	HGDP00009			1.0	Brahui	Central South Asia (HGDP)
	HGDP00011			1.0	Brahui	Central South Asia (HGDP)
